Title1,Title_URL,Image,flex,flex1,flex2,textblack,flex3,flex4,scfrdjqd,schqync,textsm
Honda HR-V 1.8 (A) 2025 NEW LOW PRICE,https://www.mudah.my/2016-honda-hr-v-1-8-a-2025-new-low-price-109656166.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2016,2016,1799cc,2016,2025,Penang,"RM39,900"
Perodua BEZZA 1.3 PREMIUM X (A),https://www.mudah.my/2019-perodua-bezza-1-3-premium-x-a-109808136.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,140000 - 149999,2019,2019,1329cc,2019,2025,Selangor,"RM33,000"
Honda HR-V 1.5 S (A) UNDER WRTY HONDA 2027Y,https://www.mudah.my/2022-honda-hr-v-1-5-s-a-under-wrty-honda-2027y-107565746.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,20000 - 24999,2022,2022,1498cc,2022,2025,Selangor,"RM90,800"
Honda HR-V VVV 1.8 (A) 2025 NEW LOW PRICE,https://www.mudah.my/2021-honda-hr-v-vvv-1-8-a-2025-new-low-price-109281116.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2021,2021,1799cc,2021,2025,Penang,"RM69,900"
"BMW X5 3.0 xDrive35i (CKD) (A) Pan Roof , F/SVC",https://www.mudah.my/bmw-x5-3-0-xdrive35i-ckd-a-pan-roof-f-svc-109293215.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2016,,2979cc,2979cc,2025,Kuala Lumpur,"RM93,800"
Toyota CAMRY 2.0 G (A) NEW MODEL NICE NO 3113,https://www.mudah.my/toyota-camry-2-0-g-a-new-model-nice-no-3113-109533713.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,130000 - 139999,2015,2015,1998cc,2015,2025,Kuala Lumpur,"RM67,800"
Honda CIVIC 2.0 S (A) YEAR MADE 2013 1YR warranty,https://www.mudah.my/honda-civic-2-0-s-a-year-made-2013-1yr-warranty-107302173.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2014,,1997cc,1997cc,2025,Kuala Lumpur,"RM31,800"
Honda CIVIC 1.8 S Facelift  (A) Under warranty,https://www.mudah.my/honda-civic-1-8-s-facelift-a-under-warranty-109749302.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2021,,1799cc,1799cc,2025,Kuala Lumpur,"RM83,800"
Honda ACCORD 2.0 VTi-L  (A) PUSH START - HIGH SPEC,https://www.mudah.my/honda-accord-2-0-vti-l-a-push-start-high-spec-109732751.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2019,2019,1997cc,2019,2025,Kuala Lumpur,"RM82,800"
Honda HR-V 1.8 V (A) YEAR MADE 2016 SERVICE RECORD,https://www.mudah.my/honda-hr-v-1-8-v-a-year-made-2016-service-record-108798970.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2016,2016,1799cc,2016,2025,Kuala Lumpur,"RM49,800"
R /2020/ Perodua MYVI 1.3 PREMIUM X (A),https://www.mudah.my/r-2020-perodua-myvi-1-3-premium-x-a-108823037.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2020,,1329cc,1329cc,2025,Selangor,"RM36,800"
R /2022/ Perodua MYVI 1.3 (A) PREMIUM X G ORI MILL,https://www.mudah.my/r-2022-perodua-myvi-1-3-a-premium-x-g-ori-mill-108372866.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2022,,1329cc,1329cc,2025,Selangor,"RM38,800"
R /2015/ Perodua ALZA 1.5 SE ZS FACELIFT (A),https://www.mudah.my/r-2015-perodua-alza-1-5-se-zs-facelift-a-105671900.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2015,,1495cc,1495cc,2025,Selangor,"RM29,800"
"Toyota VELLFIRE 3.5 VL EDITION (A) JBL,FULL OPTION",https://www.mudah.my/toyota-vellfire-3-5-vl-edition-a-jbl-full-option-109765373.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2014,,3456cc,3456cc,2025,Kuala Lumpur,"RM78,800"
R /2021/ Toyota YARIS 1.5 (A) FACELIFT BODYKIT,https://www.mudah.my/r-2021-toyota-yaris-1-5-a-facelift-bodykit-108770625.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2021,,1496cc,1496cc,2025,Selangor,"RM59,800"
R /2013/ Bmw 320i M SPORTS (CKD) 2.0 (A) LUXURY,https://www.mudah.my/r-2013-bmw-320i-m-sports-ckd-2-0-a-luxury-99825549.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2013,,1997cc,1997cc,2025,Selangor,"RM35,800"
BMW 320i SPORT M PERFORMANCE 2.0 (A) F/SERVICE,https://www.mudah.my/bmw-320i-sport-m-performance-2-0-a-f-service-109609934.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2015,,1998cc,1998cc,2025,Kuala Lumpur,"RM49,800"
Nissan X-TRAIL 2.0 (A) 2025 NEW PRICE MURAH2,https://www.mudah.my/2017-nissan-x-trail-2-0-a-2025-new-price-murah2-108473109.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2017,2017,1997cc,2017,2025,Penang,"RM39,900"
Proton X50 1.5 ReadyStock/Fulloan/Stongbanker,https://www.mudah.my/2025-proton-x50-1-5-readystock-fulloan-stongbanker-109734618.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2025,,1477cc,1477cc,2025,Selangor,"RM105,000"
NEW Proton SAGA 1.3 GajiBersih1500FulloanBoleh,https://www.mudah.my/new-proton-saga-1-3-gajibersih1500fulloanboleh-105196216.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2024,,1332cc,1332cc,2025,Kuala Lumpur,"RM32,000"
Proton SAGA FreeTintDashCamCoilmatTrayDiscont,https://www.mudah.my/2024-proton-saga-freetintdashcamcoilmattraydiscont-105968451.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,New,0 - 4999,2024,,1332cc,1332cc,2025,Selangor,"RM32,800"
R /2018/ Honda CR-V 2.0 (A) 2WD 1 OWNER,https://www.mudah.my/r-2018-honda-cr-v-2-0-a-2wd-1-owner-107010511.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2018,,1997cc,1997cc,2025,Selangor,"RM76,800"
R /2021/ Perodua AXIA 1.0 STYLE (A) 1 OWNER,https://www.mudah.my/r-2021-perodua-axia-1-0-style-a-1-owner-109370350.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,70000 - 74999,2021,,998cc,998cc,2025,Selangor,"RM30,800"
R /2022/ Honda HR-V 1.8 RS (A) ORIGINAL MILLEAGE,https://www.mudah.my/r-2022-honda-hr-v-1-8-rs-a-original-milleage-109264597.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2022,,1799cc,1799cc,2025,Selangor,"RM83,800"
R /2020/ Toyota YARIS 1.5 (A) 1 OWNER ORI MILEAGE,https://www.mudah.my/r-2020-toyota-yaris-1-5-a-1-owner-ori-mileage-108645413.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2020,,1496cc,1496cc,2025,Selangor,"RM56,800"
R /2016/ Honda CITY 1.5 V (A) MODULO BODYKIT,https://www.mudah.my/r-2016-honda-city-1-5-v-a-modulo-bodykit-109512596.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2016,,1497cc,1497cc,2025,Selangor,"RM36,800"
R /2020/ Honda HR-V 1.8 (A) HONDA SERVICE RECORD,https://www.mudah.my/r-2020-honda-hr-v-1-8-a-honda-service-record-109430696.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2020,,1799cc,1799cc,2025,Selangor,"RM65,800"
Nissan NAVARA 2.5 (A) 4X4 3YR WARRANTY,https://www.mudah.my/2014-nissan-navara-2-5-a-4x4-3yr-warranty-108147481.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,200000 - 249999,2014,2014,2488cc,2014,2025,Kuala Lumpur,"RM36,788"
FULL LOAN 2019 Perodua AXIA 1.0 (A)SPORT RIM,https://www.mudah.my/full-loan-2019-perodua-axia-1-0-a-sport-rim-109527712.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2019,,998cc,998cc,2025,Johor,"RM22,999"
FULL LOAN 2023 Honda CIVIC 1.5 RS (A)FULL BODYKIT,https://www.mudah.my/full-loan-2023-honda-civic-1-5-rs-a-full-bodykit-108603159.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,30000 - 34999,2023,,1498cc,1498cc,2025,Johor,"RM119,999"
FU/LOAN 2017 Honda CITY 1.5 (A)x lesen/ctos/ptptn,https://www.mudah.my/fu-loan-2017-honda-city-1-5-a-x-lesen-ctos-ptptn-100963399.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2017,,1497cc,1497cc,2025,Johor,"RM46,999"
Perodua VIVA 1.0 EZ  (A)loan kedai,https://www.mudah.my/2013-perodua-viva-1-0-ez-a-loan-kedai-109464293.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2013,2013,989cc,2013,2025,Selangor,"RM10,900"
Nissan ALMERA VL 1.0 TURBO (A) UNDER WARRANTY,https://www.mudah.my/2022-nissan-almera-vl-1-0-turbo-a-under-warranty-109656769.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,20000 - 24999,2022,2022,999cc,2022,2025,Selangor,"RM55,888"
Isuzu D-MAX HI RIDE 1.9L (A) PUSH START,https://www.mudah.my/2020-isuzu-d-max-hi-ride-1-9l-a-push-start-109525651.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2020,,1898cc,1898cc,2025,Selangor,"RM69,888"
Toyota VIOS 1.5 E FACELIFT (A) 2 YEAR WARRANT,https://www.mudah.my/2012-toyota-vios-1-5-e-facelift-a-2-year-warrant-108730598.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2012,,1497cc,1497cc,2025,Selangor,"RM22,888"
Proton X50 TGDI FLAGSHIP 1.5L UNDER WARRANTY,https://www.mudah.my/2022-proton-x50-tgdi-flagship-1-5l-under-warranty-108961118.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2022,,1477cc,1477cc,2025,Selangor,"RM69,888"
Bmw X1 2.0 sDrive20i (A) 2 YEARS WARRANTY,https://www.mudah.my/2018-bmw-x1-2-0-sdrive20i-a-2-years-warranty-109659692.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2018,,1998cc,1998cc,2025,Selangor,"RM58,888"
Nissan SERENA 2.0 S-HYBRID HIGHWAY STAR,https://www.mudah.my/2017-nissan-serena-2-0-s-hybrid-highway-star-109647295.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,80000 - 84999,2017,2017,1997cc,2017,2025,Johor,"RM60,780"
Perodua ALZA 1.5 EZi (A),https://www.mudah.my/2011-perodua-alza-1-5-ezi-a-109390784.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,5000 - 9999,2011,2011,1495cc,2011,2025,Johor,"RM22,780"
New Car Toyota VELLFIRE 2.4 Turbo Z PREMIER,https://www.mudah.my/2023-new-car-toyota-vellfire-2-4-turbo-z-premier-109275712.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,0 - 4999,2023,,2393cc,2393cc,2025,Kuala Lumpur,"RM458,000"
Toyota VELLFIRE 2.5 ZG LOCAL SPEC SUNROOF,https://www.mudah.my/2018-toyota-vellfire-2-5-zg-local-spec-sunroof-109411343.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2018,2018,2493cc,2018,2025,Kuala Lumpur,"RM173,000"
Toyota HILUX 2.8 ROGUE (A)F/S/R Toyota U/Wrty,https://www.mudah.my/2021-toyota-hilux-2-8-rogue-a-f-s-r-toyota-u-wrty-109550341.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2021,2021,2755cc,2021,2025,Selangor,"RM108,800"
Naza FORTE 1.6 SX ENHANCED (A) Full Bodykit,https://www.mudah.my/2012-naza-forte-1-6-sx-enhanced-a-full-bodykit-109284292.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2012,2012,1591cc,2012,2025,Selangor,"RM13,900"
Toyota YARIS E 1.5 FACELIFT F/SERVICE UDR WARANTY,https://www.mudah.my/toyota-yaris-e-1-5-facelift-f-service-udr-waranty-109393414.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2020,2020,1496cc,2020,2025,Selangor,"RM57,800"
Perodua AXIA 1.0 G (A) 1 OWNER ORIGINAL CONDITION,https://www.mudah.my/perodua-axia-1-0-g-a-1-owner-original-condition-109707179.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2017,,998cc,998cc,2025,Selangor,"RM17,800"
Volkswagen GOLF 2.0 GTi (MK6) (A) APR STAGE 2,https://www.mudah.my/2010-volkswagen-golf-2-0-gti-mk6-a-apr-stage-2-109437400.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2010,2010,1984cc,2010,2025,Selangor,"RM46,900"
Honda CR-Z 1.5 HYBRID FACELIFT (A) SPORT PLUS MODE,https://www.mudah.my/honda-cr-z-1-5-hybrid-facelift-a-sport-plus-mode-109233569.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2014,,1496cc,1496cc,2025,Kuala Lumpur,"RM33,700"
Honda CR-V 2.0 VA (A),https://www.mudah.my/2014-honda-cr-v-2-0-va-a-108379877.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2014,2014,1997cc,2014,2025,Johor,"RM41,780"
Bmw X1 2.0 sDrive18i (CKD) (A),https://www.mudah.my/2012-bmw-x1-2-0-sdrive18i-ckd-a-108835995.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2012,2012,1995cc,2012,2025,Selangor,"RM19,800"
Toyota INNOVA 2.0 G (A),https://www.mudah.my/2012-toyota-innova-2-0-g-a-109666215.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,100000 - 109999,2012,2012,1998cc,2012,2025,Selangor,"RM29,700"
Volkswagen PASSAT 1.8 TSI (CKD) (A),https://www.mudah.my/2013-volkswagen-passat-1-8-tsi-ckd-a-109576683.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2013,2013,1798cc,2013,2025,Selangor,"RM13,500"
Honda CR-V 2.0 (A),https://www.mudah.my/1997-honda-cr-v-2-0-a-109666174.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,180000 - 189999,1997,1997,1973cc,1997,2025,Selangor,"RM7,900"
JBL Toyota ALPHARD 2.5 SC SUNROOF,https://www.mudah.my/2021-jbl-toyota-alphard-2-5-sc-sunroof-109605282.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,35000 - 39999,2021,,2493cc,2493cc,2025,Kuala Lumpur,"RM239,000"
/2021 Porsche 718 2.0 CAYMAN (A),https://www.mudah.my/2018-2021-porsche-718-2-0-cayman-a-108448004.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,40000 - 44999,2018,,1988cc,1988cc,2025,Kuala Lumpur,"RM315,000"
Honda CIVIC 1.8 S (A) FREE WARRANTY LOW MILS,https://www.mudah.my/2018-honda-civic-1-8-s-a-free-warranty-low-mils-109772490.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2018,2018,1799cc,2018,2025,Selangor,"RM62,770"
Honda HR-V RS 1.8L (A) LANE WATCH WARRANTY,https://www.mudah.my/2021-honda-hr-v-rs-1-8l-a-lane-watch-warranty-109197218.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2021,2021,1799cc,2021,2025,Selangor,"RM83,770"
Honda JAZZ 1.5 E FACELIFT (A) WARRANTY RS GK5,https://www.mudah.my/2019-honda-jazz-1-5-e-facelift-a-warranty-rs-gk5-108931625.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2019,,1497cc,1497cc,2025,Selangor,"RM57,770"
Honda CIVIC 1.5 TC-PREMIUM FREE WARRANTY TC-P,https://www.mudah.my/2016-honda-civic-1-5-tc-premium-free-warranty-tc-p-107818459.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2016,2016,1498cc,2016,2025,Selangor,"RM70,770"
Honda BR-V 1.5 V (A) 2025 NEW LOW PRICE MURAH,https://www.mudah.my/2019-honda-br-v-1-5-v-a-2025-new-low-price-murah-109656049.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2019,2019,1497cc,2019,2025,Penang,"RM43,900"
Volvo S90 2.0 T8 INSCRIPTION PLUS (A),https://www.mudah.my/2019-volvo-s90-2-0-t8-inscription-plus-a-106340740.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2019,2019,1969cc,2019,2025,Kuala Lumpur,"RM109,800"
Proton PERSONA 1.6L (A) STILL UNDER WARRANTY,https://www.mudah.my/2022-proton-persona-1-6l-a-still-under-warranty-109538402.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,55000 - 59999,2022,,1597cc,1597cc,2025,Selangor,"RM33,800"
Toyota SIENTA 1.5 (A) G OFFER OFFER OFFER,https://www.mudah.my/2016-toyota-sienta-1-5-a-g-offer-offer-offer-109297487.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2016,,1496cc,1496cc,2025,Selangor,"RM40,800"
Honda JAZZ 1.5 (A) HIGH LOAN LIKE NEW CAR,https://www.mudah.my/2018-honda-jazz-1-5-a-high-loan-like-new-car-107349566.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2018,,1497cc,1497cc,2025,Selangor,"RM48,800"
Mercedes Benz E200 2.0 (A) AVANTGARDE (CKD),https://www.mudah.my/2015-mercedes-benz-e200-2-0-a-avantgarde-ckd-109186537.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,140000 - 149999,2015,,1991cc,1991cc,2025,Selangor,"RM75,800"
Honda ACCORD 2.4 (A) VTi-L L/NEW,https://www.mudah.my/2016-honda-accord-2-4-a-vti-l-l-new-109127874.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2016,,2356cc,2356cc,2025,Selangor,"RM65,800"
Perodua MYVI 1.3 EZi (A),https://www.mudah.my/2006-perodua-myvi-1-3-ezi-a-109808037.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,300000 - 349999,2006,2006,1298cc,2006,2025,Selangor,"RM12,000"
Perodua MYVI 1.5 H (A),https://www.mudah.my/2020-perodua-myvi-1-5-h-a-108690384.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,30000 - 34999,2020,2020,1496cc,2020,2025,Johor,
Perodua MYVI 1.5 SE FACELIFT (A),https://www.mudah.my/2017-perodua-myvi-1-5-se-facelift-a-108536613.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,130000 - 139999,2017,2017,1495cc,2017,2025,Johor,
Perodua MYVI 1.5 SE (A),https://www.mudah.my/2013-perodua-myvi-1-5-se-a-108281296.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,120000 - 129999,2013,2013,1495cc,2013,2025,Johor,
Honda ACCORD 2.0 VTi-L (A) LOW MILEAGE,https://www.mudah.my/2019-honda-accord-2-0-vti-l-a-low-mileage-109429784.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,45000 - 49999,2019,,1997cc,1997cc,2025,Kuala Lumpur,"RM79,780"
Perodua ALZA 1.5 SE ZS FACELIFT (A),https://www.mudah.my/2016-perodua-alza-1-5-se-zs-facelift-a-109745031.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,130000 - 139999,2016,,1495cc,1495cc,2025,Kuala Lumpur,"RM33,780"
Mazda CX-5 2.0 G 2WD HIGH SPEC FACELIFT (A),https://www.mudah.my/2019-mazda-cx-5-2-0-g-2wd-high-spec-facelift-a-108032596.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,50000 - 54999,2019,,1998cc,1998cc,2025,Kuala Lumpur,"RM86,780"
Toyota HILUX 2.8 G VNT (A),https://www.mudah.my/2017-toyota-hilux-2-8-g-vnt-a-106097279.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,110000 - 119999,2017,,2755cc,2755cc,2025,Kuala Lumpur,"RM75,780"
Volkswagen TIGUAN 1.4 HIGHLINE TUBRO LOW MIL,https://www.mudah.my/2018-volkswagen-tiguan-1-4-highline-tubro-low-mil-109349627.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2018,2018,1395cc,2018,2025,Selangor,"RM68,999"
Volkswagen GOLF 1.4 TSI R-LINE 69k-MIL ONLY,https://www.mudah.my/2019-volkswagen-golf-1-4-tsi-r-line-69k-mil-only-107741763.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,65000 - 69999,2019,2019,1395cc,2019,2025,Selangor,"RM102,999"
Blacklist Loan Kedai NoDoc Proton IRIZ 1.3 1.6,https://www.mudah.my/blacklist-loan-kedai-nodoc-proton-iriz-1-3-1-6-109271079.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2015,2015,1332cc,2015,2025,Kuala Lumpur,"RM13,800"
Blacklist Loan Kedai NoDoc 0 MYVI 1.31.5 EzEziSE,https://www.mudah.my/blacklist-loan-kedai-nodoc-0-myvi-1-31-5-ezezise-109271066.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,90000 - 94999,2013,2013,1298cc,2013,2025,Kuala Lumpur,"RM14,800"
Blacklist Loan Kedai NoDoc Nissan TEANA 2.0,https://www.mudah.my/blacklist-loan-kedai-nodoc-nissan-teana-2-0-109270899.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2012,2012,1997cc,2012,2025,Kuala Lumpur,"RM17,800"
Blacklist Loan Kedai NoDoc Toyota AVANZA 1.5 S,https://www.mudah.my/blacklist-loan-kedai-nodoc-toyota-avanza-1-5-s-109270806.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,95000 - 99999,2013,2013,1495cc,2013,2025,Kuala Lumpur,"RM24,800"
Blacklist Loan Kedai NoDoc 0dp Persona Premium VVT,https://www.mudah.my/blacklist-loan-kedai-nodoc-0dp-persona-premium-vvt-109272806.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2017,2017,1597cc,2017,2025,Kuala Lumpur,"RM18,800"
Honda CIVIC 1.5 TC (A),https://www.mudah.my/2021-honda-civic-1-5-tc-a-108393684.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,60000 - 64999,2021,2021,1498cc,2021,2025,Selangor,
Honda CITY 1.5 S (A),https://www.mudah.my/2020-honda-city-1-5-s-a-109771720.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2020,2020,1497cc,2020,2025,Johor,
Blacklist Loan Kedai No Doc  SAGA 1.3 FLX (A),https://www.mudah.my/blacklist-loan-kedai-no-doc-saga-1-3-flx-a-109270958.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,85000 - 89999,2014,2014,1332cc,2014,2025,Kuala Lumpur,"RM7,800"
Blacklist Loan Kedai NoDoc  Proton SAGA 1.3 CVT,https://www.mudah.my/blacklist-loan-kedai-nodoc-proton-saga-1-3-cvt-109270943.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Used,75000 - 79999,2018,2018,1332cc,2018,2025,Kuala Lumpur,"RM15,800"
/2023 Mercedes Benz A35 2.0 AMG (A),https://www.mudah.my/2021-2023-mercedes-benz-a35-2-0-amg-a-107538289.htm,https://mcdn.mudah.my/static-assets/images/olympus/transparent.png,Recon,30000 - 34999,2021,,1991cc,1991cc,2025,Selangor,
